rank,votesCount,commentsCount,launch_hour,weekday,month,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic
4,155.0,102.0,7,1,5,True,286,59,3,2,264,12383.0,7,True,False,Productivity
26,85.0,0.0,7,0,5,True,344,39,1,5,304,612.0,8,False,False,Meetings
13,39.0,27.0,7,6,5,True,476,31,3,0,243,0.0,12,False,False,Productivity
1,0.0,0.0,10,1,5,False,364,50,3,6,76,399.0,6,False,False,Audio
1,0.0,29.0,8,2,6,True,462,56,2,1,0,0.0,6,True,False,Analytics
1,114.0,0.0,7,1,5,True,48,55,3,5,0,0.0,9,True,False,Design Tools
18,16.0,0.0,8,1,6,True,175,54,5,1,481,152.0,7,False,False,Browser Extensions
10,414.0,111.0,16,2,5,True,472,55,1,1,21,6360.0,7,True,False,Productivity
12,119.0,1.0,7,2,5,True,82,55,3,2,640,1060.0,2,True,False,SaaS
1,161.0,93.0,7,5,6,True,231,41,3,1,0,2871.0,2,False,False,API
15,0.0,10.0,14,0,5,False,293,51,3,1,0,2875.0,5,False,False,SaaS
169,205.0,10.0,6,3,5,True,500,52,2,1,512,0.0,4,False,False,Android
1,75.0,60.0,13,1,6,True,387,54,5,1,0,5571.0,0,True,False,Analytics
10,218.0,18.0,8,4,6,True,408,60,3,8,201,0.0,9,True,False,Developer Tools
25,0.0,0.0,23,1,6,True,190,60,4,1,0,0.0,6,False,False,Productivity
8,0.0,53.0,6,3,9,True,243,60,3,1,0,497.0,18,True,False,SaaS
1,80.0,40.0,2,4,6,True,364,59,1,5,489,2993.0,7,False,False,Social Media
1,20.0,5.0,15,5,5,True,115,44,6,4,143,3967.0,8,False,False,Task Management
60,42.0,117.0,6,0,6,True,148,60,3,1,0,57104.0,10,True,False,Mac
18,402.0,0.0,7,3,5,True,500,56,3,2,72,1916.0,7,False,False,Productivity
1,158.0,21.0,8,4,5,True,469,58,3,1,444,3290.0,6,False,False,Analytics
12,91.0,36.0,7,2,4,False,76,53,1,1,203,4338.0,7,True,False,Emoji
17,80.0,11.0,16,5,6,True,466,56,4,1,0,0.0,5,False,False,Web App
19,0.0,0.0,6,3,5,True,434,56,1,2,476,5501.0,9,False,False,Analytics
1,24.0,0.0,20,6,5,False,500,57,5,1,68,0.0,0,False,False,Kids
5,59.0,32.0,7,6,6,False,500,57,3,1,0,1470.0,8,False,False,Emoji
1,112.0,25.0,7,5,6,True,393,57,3,2,0,2091.0,10,True,False,Productivity
1,177.0,15.0,8,4,6,True,395,40,4,2,589,5471.0,7,False,False,Productivity
2,44.0,6.0,22,5,5,True,253,58,3,9,550,102913.0,23,True,False,Developer Tools
6,64.0,6.0,1,4,4,True,500,56,4,5,245,17616.0,9,True,False,Mac
15,74.0,0.0,11,1,5,False,363,60,4,4,111,2216.0,6,False,False,Open Source
7,0.0,0.0,7,3,2,True,318,60,3,1,8,644.0,8,True,False,Education
23,12.0,1.0,8,0,5,True,195,41,3,0,206,31668.0,9,True,False,Productivity
175,125.0,21.0,6,5,5,True,223,44,3,3,269,3140.0,5,True,False,Browser Extensions
5,0.0,38.0,6,5,6,False,154,57,3,1,0,170171.0,4,False,False,Productivity
13,205.0,0.0,22,3,5,True,500,52,3,1,443,0.0,7,True,False,Marketing
10,68.0,76.0,8,1,6,True,500,59,2,1,164,0.0,10,True,False,Developer Tools
1,528.0,40.0,19,4,5,True,299,52,3,1,231,120718.0,4,True,False,Mac
24,104.0,10.0,5,5,7,True,476,41,3,1,0,0.0,8,True,False,Open Source
16,174.0,79.0,11,3,5,True,353,46,2,1,23,22109.0,4,False,False,Crypto
1,50.0,4.0,11,6,5,True,349,52,3,1,0,4762.0,1,False,False,Chrome Extensions
15,188.0,24.0,14,6,6,True,381,60,3,1,216,1733.0,9,True,False,Weather
6,390.0,30.0,5,0,6,True,135,31,1,1,0,147461.0,5,False,False,Productivity
13,120.0,8.0,6,5,5,True,257,60,3,3,198,0.0,4,False,False,Time Tracking
2,68.0,24.0,7,4,6,False,500,54,3,3,0,0.0,6,True,False,Tech
181,180.0,0.0,7,4,5,False,459,33,1,1,145,0.0,11,True,False,Software Engineering
18,0.0,12.0,5,3,6,True,335,42,2,1,0,1106.0,3,True,False,Cars
1,15.0,49.0,0,4,1,True,477,49,1,3,638,0.0,5,False,False,Streaming Services
2,0.0,39.0,11,6,6,True,500,50,3,1,439,6261.0,7,True,False,Developer Tools
12,103.0,14.0,6,4,6,True,310,60,4,1,97,575.0,4,False,False,Productivity
3,0.0,0.0,7,0,9,True,463,60,3,1,497,0.0,10,True,False,Productivity
1,171.0,169.0,17,5,6,True,434,60,6,1,203,4238.0,10,False,False,Cars
7,51.0,29.0,7,5,6,True,474,52,3,3,96,0.0,9,False,False,Audio
1,262.0,34.0,0,6,5,True,500,54,3,1,624,5589.0,14,False,False,Productivity
3,0.0,0.0,7,1,5,False,281,60,2,1,0,12490.0,7,False,False,API
22,86.0,51.0,6,0,5,True,202,60,3,1,0,4528.0,14,True,False,Chrome Extensions
5,133.0,17.0,7,1,5,True,500,50,3,0,432,2099.0,10,True,False,Mac
1,49.0,0.0,7,0,5,True,462,54,8,1,248,3985.0,0,False,False,Tech
7,78.0,79.0,21,1,6,True,500,59,3,4,1040,165424.0,5,False,False,Health & Fitness
18,196.0,0.0,15,3,6,True,500,56,3,13,29,2001.0,3,False,False,Chrome Extensions
9,0.0,19.0,6,5,5,False,426,50,2,1,0,4891.0,2,False,False,Writing
180,98.0,0.0,7,3,5,True,479,54,3,4,0,112224.0,7,True,False,Privacy
6,0.0,1.0,6,4,6,True,495,45,4,1,503,4079.0,5,True,False,Chrome Extensions
1,151.0,14.0,7,4,2,True,286,40,3,2,449,1904.0,8,True,False,Android
1,30.0,11.0,6,0,5,True,90,56,3,3,322,0.0,8,False,False,Mac
72,233.0,47.0,7,0,5,True,358,48,3,1,303,5998.0,5,False,False,Health & Fitness
2,358.0,0.0,7,2,5,True,265,60,4,4,419,53674.0,8,False,False,Productivity
1,66.0,5.0,23,3,5,True,410,56,3,1,0,4431.0,8,True,False,Browser Extensions
11,105.0,0.0,7,0,6,True,402,60,3,1,257,2155.0,4,False,False,Mac
31,0.0,0.0,5,2,5,True,177,43,3,1,315,1170.0,3,True,False,Fintech
7,50.0,6.0,7,1,5,True,185,50,3,1,274,0.0,8,True,False,Analytics
10,0.0,0.0,7,6,5,False,500,56,4,5,392,3667.0,4,False,False,Design Tools
1,63.0,18.0,7,5,5,True,407,55,3,1,2869,3100.0,6,False,False,Design Tools
19,28.0,0.0,13,5,6,True,320,54,6,1,0,103455.0,5,False,False,Analytics
6,181.0,7.0,17,3,5,True,120,58,3,1,430,2779.0,8,False,False,Artificial Intelligence
11,0.0,0.0,6,6,5,True,433,47,3,1,0,0.0,1,False,False,Robots
2,0.0,0.0,18,0,5,True,126,52,3,8,46,0.0,6,False,False,Fintech
1,24.0,63.0,7,2,1,True,472,50,3,1,41545,0.0,8,False,False,Retro Games
35,72.0,18.0,22,5,5,False,320,46,1,1,609,15425.0,6,True,False,Open Source
6,145.0,12.0,23,2,5,True,432,58,3,4,0,31109.0,3,False,False,iOS
10,103.0,13.0,23,6,5,True,375,19,3,1,64,4974.0,5,False,False,Mac
7,574.0,88.0,6,5,6,True,314,51,3,5,1847,2855.0,5,False,False,Design Tools
1,43.0,0.0,7,1,5,True,380,53,3,1,0,0.0,6,True,False,Open Source
5,0.0,0.0,13,4,6,True,500,57,3,1,684,0.0,5,False,False,Productivity
9,121.0,11.0,23,2,6,True,175,53,3,0,478,0.0,6,False,False,Vibe coding
5,153.0,83.0,14,3,5,True,69,58,3,1,0,2582.0,4,False,False,Fintech
1,64.0,20.0,12,1,5,True,215,35,4,0,293,0.0,11,False,False,Web App
30,93.0,4.0,23,3,5,True,500,54,4,3,164,0.0,6,True,False,Mac
222,0.0,2.0,0,3,5,True,274,60,4,1,441,0.0,7,True,False,Mac
1,14.0,9.0,6,6,5,True,420,35,3,1,0,0.0,6,False,False,Health & Fitness
16,184.0,3.0,7,1,5,True,195,59,3,1,244,1755.0,3,False,False,Design Tools
17,229.0,7.0,22,5,5,True,270,54,1,1,353,0.0,10,True,False,Email
11,108.0,9.0,7,1,5,True,442,56,3,0,0,107865.0,3,False,False,Productivity
1,34.0,0.0,14,3,3,True,48,60,3,2,0,8047.0,6,True,False,Comics & Graphic Novels
1,391.0,126.0,7,3,5,True,477,57,3,1,0,0.0,5,False,False,Productivity
8,0.0,5.0,7,4,5,False,440,49,5,4,508,3713.0,4,False,False,Crypto
4,0.0,130.0,15,2,5,True,500,46,3,5,318,0.0,7,True,False,Fintech
7,253.0,22.0,6,4,6,True,500,29,3,1,625,333.0,5,False,False,Crypto
2,0.0,0.0,5,0,5,True,262,57,4,0,483,0.0,7,False,False,Customer Success
1,0.0,2.0,7,4,5,True,152,52,3,8,156,80675.0,1,False,False,Developer Tools
1,2661.0,0.0,20,5,6,True,176,55,3,2,139,4195.0,8,True,False,Productivity
12,93.0,0.0,5,1,5,True,500,52,2,0,746,5607.0,6,False,False,Productivity
15,30.0,29.0,7,6,6,True,359,52,3,1,0,1176.0,5,True,False,Productivity
1,202.0,21.0,23,3,5,True,143,53,3,1,4231,128061.0,5,False,False,Developer Tools
18,103.0,0.0,7,3,2,True,421,53,3,1,1002,0.0,11,True,False,Artificial Intelligence
9,49.0,0.0,7,1,6,False,267,47,1,1,407,0.0,6,False,False,Customer Communication
17,30.0,0.0,8,2,5,True,364,49,3,1,69,0.0,4,False,False,Open Source
14,0.0,9.0,15,6,6,True,444,33,2,0,197,1763.0,2,True,False,Customer Success
1,34.0,13.0,8,6,5,True,472,48,1,1,0,3479.0,8,False,False,User Experience
11,0.0,6.0,7,4,5,False,187,28,3,4,315,0.0,3,False,False,Time Tracking
1,40.0,69.0,7,5,2,True,81,60,3,1,387,151.0,8,True,False,Sales
5,52.0,0.0,7,3,6,True,438,42,4,3,1909,663.0,6,True,False,API
13,22.0,0.0,10,1,6,False,275,56,2,1,3,20934.0,4,True,False,Productivity
1,1.0,25.0,11,3,5,True,500,38,3,1,379,3368.0,5,True,False,Developer Tools
1,0.0,54.0,6,4,6,False,500,42,3,1,503,20852.0,7,False,False,Android
9,84.0,245.0,20,4,6,False,500,60,3,4,0,8615.0,9,False,False,Social Media
1,7.0,35.0,7,3,6,True,295,38,3,1,248,0.0,8,False,False,API
2,738.0,76.0,7,3,5,True,445,54,3,1,0,0.0,5,True,False,Mac
7,590.0,342.0,14,2,5,True,274,32,3,1,15903,6251.0,5,True,False,API
1,76.0,15.0,11,2,3,True,407,59,5,4,0,0.0,3,True,False,Virtual Reality
15,27.0,5.0,10,2,5,True,251,60,3,0,2403,566.0,6,False,False,API
28,681.0,30.0,6,3,6,True,439,58,3,1,0,2815.0,3,False,False,Marketing
11,66.0,78.0,8,2,5,True,250,40,3,5,404,83371.0,7,False,False,Startup Books
8,0.0,10.0,13,3,7,False,246,42,3,2,0,124613.0,6,False,False,Productivity
1,38.0,0.0,12,4,5,True,206,50,3,1,575,1349.0,9,True,False,Notes
9,63.0,0.0,6,5,5,True,456,60,2,1,5,1156.0,1,False,False,Productivity
8,182.0,0.0,8,3,5,False,141,60,3,1,220,0.0,9,False,False,Customer Communication
7,213.0,39.0,7,0,6,True,429,60,2,1,234,2985.0,8,False,False,Mac
10,0.0,0.0,13,1,5,False,458,55,1,1,473,28366.0,7,True,False,Tech
1,108.0,0.0,18,6,6,True,330,35,3,1,231,0.0,7,True,False,SaaS
1,90.0,3.0,7,6,6,True,427,42,3,1,0,2932.0,3,False,False,Vibe coding
72,187.0,10.0,22,0,12,True,385,46,3,4,28,3721.0,5,False,False,Open Source
2,153.0,11.0,7,1,6,False,500,57,3,2,508,1450.0,5,False,False,API
10,0.0,40.0,8,5,6,True,344,49,3,2,2387,1513.0,0,False,False,Web App
1,104.0,45.0,6,2,5,True,235,57,3,4,0,1768.0,6,False,False,Design Tools
1,195.0,11.0,8,4,5,True,453,45,3,2,556,4854.0,8,True,False,Health & Fitness
1,75.0,2.0,15,3,7,True,202,46,3,1,1285,102549.0,5,False,False,Android
14,533.0,61.0,12,5,5,True,445,38,3,3,448,879.0,6,False,False,Productivity
2,0.0,43.0,6,0,6,True,500,51,3,3,331,4531.0,6,False,False,Marketing
18,22.0,3.0,7,4,5,False,466,57,2,4,276,3692.0,4,False,False,Notes
6,276.0,3.0,8,0,6,False,213,42,2,1,15,5198.0,1,False,False,Analytics
1,0.0,5.0,23,3,5,True,402,45,3,1,0,0.0,6,False,False,Productivity
3,159.0,0.0,20,0,5,True,443,17,3,1,472,0.0,8,False,False,API
7,92.0,20.0,7,1,5,True,415,37,3,1,478,1768.0,9,False,False,Mac
1,14.0,107.0,23,5,6,True,500,54,3,2,45,36275.0,12,True,False,Education
7,25.0,27.0,7,0,5,True,397,43,1,1,0,0.0,6,False,False,API
14,0.0,16.0,5,4,5,False,443,53,3,2,406,46146.0,8,False,False,Mac
6,0.0,0.0,7,2,5,False,500,60,3,2,282,0.0,6,False,False,Fashion
1,0.0,6.0,6,3,6,True,56,48,3,2,0,3510.0,7,False,False,Health & Fitness
3,79.0,9.0,18,5,6,True,425,50,1,1,0,0.0,4,True,False,Software Engineering
4,0.0,2.0,7,1,5,False,500,55,3,4,225,0.0,5,False,False,Analytics
15,15.0,27.0,23,4,5,True,433,59,3,2,304,0.0,8,True,False,Mac
1,58.0,83.0,20,3,6,True,203,23,3,1,166,2362.0,3,False,False,API
11,519.0,54.0,7,5,6,True,270,60,3,1,348,0.0,6,False,False,Productivity
1,172.0,8.0,7,4,6,True,456,60,3,1,505,3132.0,3,False,False,Design Tools
7,0.0,8.0,6,4,5,False,391,52,4,3,267,220.0,5,False,False,Developer Tools
1,65.0,16.0,7,1,5,True,221,57,8,2,0,4325.0,8,False,False,Productivity
33,69.0,13.0,6,2,5,True,109,56,4,1,0,2645.0,10,False,False,Mac
17,254.0,33.0,14,4,6,True,271,45,3,1,0,8765.0,4,False,False,Education
16,91.0,4.0,7,1,6,True,292,54,3,4,357,13737.0,8,True,False,Productivity
1,0.0,0.0,7,0,6,True,492,59,3,1,697,7146.0,6,False,False,Marketing
10,7.0,2.0,7,3,5,False,434,17,3,1,0,8160.0,9,False,False,Open Source
1,62.0,14.0,7,6,5,True,313,53,1,1,119,457.0,4,True,False,Email
16,226.0,150.0,7,0,5,True,500,58,4,3,603,0.0,9,True,False,Open Source
12,52.0,0.0,7,6,5,True,135,60,1,1,0,4426.0,6,False,False,Education
1,59.0,18.0,8,3,5,True,500,60,3,1,372,2568.0,5,True,False,Mac
7,71.0,27.0,1,2,6,True,169,46,3,1,98,0.0,5,True,False,API
1,53.0,23.0,7,3,6,True,111,48,2,5,230,20360.0,7,False,False,Android
15,0.0,116.0,8,1,5,False,500,51,4,0,0,2134.0,6,True,False,Design Tools
9,47.0,11.0,6,5,6,False,456,56,3,1,0,0.0,3,False,False,Hiring
3,164.0,7.0,6,0,5,True,384,54,3,2,0,1663.0,4,False,False,Productivity
10,240.0,33.0,7,0,5,True,500,57,3,1,116,3154.0,4,False,False,Productivity
2,437.0,0.0,7,1,5,True,461,42,4,1,327,0.0,6,False,False,Browser Extensions
15,0.0,17.0,8,3,5,True,252,55,3,2,0,149153.0,2,False,False,Couples
8,0.0,46.0,6,1,5,True,500,38,3,1,463,341.0,5,True,False,Artificial Intelligence
1,58.0,101.0,17,2,5,True,432,44,3,1,351,450.0,9,False,False,Mac
1,133.0,47.0,7,3,2,True,427,50,3,0,231,0.0,9,True,False,Productivity
4,16.0,18.0,5,4,5,False,458,60,3,1,152,2991.0,0,False,False,Payments
1,0.0,32.0,13,3,5,True,427,36,4,4,0,4207.0,4,False,False,Email
12,54.0,0.0,10,3,1,True,475,53,3,1,105,56488.0,7,False,False,WordPress
1,173.0,41.0,8,4,5,True,471,60,3,2,0,20208.0,6,False,False,Sales
16,112.0,18.0,7,1,5,True,444,52,2,4,0,811.0,11,True,False,Productivity
1,40.0,17.0,6,3,5,True,206,59,3,5,185,0.0,7,False,False,Open Source
7,56.0,0.0,13,1,6,True,101,60,3,2,0,3438.0,9,False,False,Productivity
1,48.0,14.0,7,3,5,True,421,60,3,1,708,3367.0,9,False,False,Productivity
13,52.0,0.0,6,0,6,False,458,60,4,2,0,4955.0,4,False,False,API
1,99.0,3.0,6,0,5,True,434,60,3,1,193,153741.0,9,False,False,Productivity
3,117.0,7.0,7,4,6,True,500,60,3,1,131,1954.0,9,True,False,Analytics
1,0.0,24.0,7,3,6,True,101,60,3,1,0,1160.0,1,True,False,Artificial Intelligence
1,284.0,15.0,23,0,5,False,500,59,3,7,75,48521.0,5,False,False,Productivity
9,128.0,19.0,23,6,6,True,343,50,1,1,0,2954.0,5,False,False,Education
1,382.0,56.0,8,3,5,True,500,53,3,1,0,2015.0,4,False,False,Linux
9,82.0,87.0,15,3,5,True,430,34,3,0,1305,0.0,11,True,False,Health & Fitness
22,53.0,0.0,7,5,5,True,500,60,3,5,263,1089.0,6,False,False,Mac
5,34.0,14.0,7,4,6,False,471,59,3,2,0,21234.0,3,True,False,Open Source
2,0.0,6.0,0,3,5,True,484,60,3,1,763,3067.0,7,False,False,Design Tools
1,175.0,16.0,22,6,6,True,289,52,3,4,228,1360.0,8,False,False,Developer Tools
207,6.0,0.0,7,5,6,False,348,34,1,1,256,0.0,7,False,False,iOS
16,188.0,101.0,10,0,5,True,193,58,3,1,0,2752.0,3,False,False,Mac
18,95.0,4.0,7,3,6,True,251,53,4,1,8,1099.0,6,False,False,iOS
2,112.0,8.0,8,4,5,True,351,45,2,2,49566,0.0,6,False,False,Productivity
10,137.0,10.0,11,5,5,False,423,60,5,1,0,0.0,4,True,False,Social Media
13,0.0,52.0,7,4,5,True,439,32,3,1,876,20695.0,9,True,False,Custom Keyboards
4,167.0,34.0,7,2,7,True,410,46,3,5,671,9599.0,8,True,False,Tech
5,146.0,10.0,13,0,6,True,357,46,3,0,128,3824.0,4,False,False,Home
9,10.0,108.0,8,3,5,True,371,53,3,1,293,0.0,7,True,False,Education
1,0.0,19.0,6,0,5,True,288,53,3,1,0,2886.0,0,False,False,Productivity
6,0.0,18.0,6,3,5,True,180,43,3,3,0,0.0,4,False,False,Design Tools
155,0.0,342.0,19,2,5,False,391,60,5,1,735,0.0,13,False,False,Task Management
7,173.0,0.0,7,5,5,False,242,60,3,1,349,0.0,14,False,False,Open Source
27,0.0,0.0,7,2,6,True,207,56,2,1,54,0.0,6,False,False,Productivity
4,22.0,0.0,13,5,6,True,111,58,2,1,0,578.0,5,False,False,Mac
1,137.0,65.0,7,5,5,True,48,23,4,3,160,311.0,4,True,False,Marketing
19,64.0,42.0,15,6,5,True,123,36,1,1,0,0.0,3,False,False,Email
31,124.0,31.0,7,0,6,True,342,60,3,5,97,2067.0,6,False,False,Open Source
11,46.0,66.0,12,3,3,True,415,60,3,1,267,97091.0,6,True,False,Health & Fitness
14,47.0,23.0,10,4,5,True,456,60,2,1,336,0.0,3,True,False,Mac
3,76.0,12.0,6,4,6,True,137,60,2,1,340,0.0,9,False,False,Sales
13,59.0,0.0,18,3,6,False,245,56,3,1,0,34677.0,3,False,False,Analytics
1,0.0,5.0,19,3,5,False,500,42,4,1,227,0.0,4,False,False,SaaS
2,299.0,8.0,1,6,5,True,291,48,3,4,541,2082.0,9,True,False,Design Tools
1,56.0,34.0,20,1,5,True,48,49,3,0,63,4716.0,5,False,False,No-Code
6,101.0,0.0,1,3,5,True,261,52,3,3,1012,25768.0,6,False,False,Android
30,106.0,0.0,6,2,5,True,381,30,1,1,589,2102.0,6,True,False,Tech
27,913.0,0.0,7,2,6,False,500,57,3,1,443,168108.0,3,True,False,Android
14,150.0,0.0,19,2,3,False,498,58,2,1,167,2959.0,10,True,False,SaaS
10,0.0,14.0,7,3,8,False,376,54,2,1,95,0.0,4,False,False,Browser Extensions
11,0.0,0.0,7,3,6,True,265,50,3,2,163,0.0,10,False,False,Design Tools
205,32.0,16.0,13,4,1,True,303,19,2,1,0,0.0,2,False,False,Analytics
14,131.0,28.0,11,2,5,True,440,58,5,1,112,10686.0,6,False,False,Software Engineering
1,91.0,8.0,11,4,5,True,379,37,3,0,8,3750.0,2,False,False,Software Engineering
7,76.0,12.0,7,3,6,True,500,58,3,4,0,0.0,9,True,False,Advertising
1,126.0,23.0,22,4,1,True,214,41,2,1,0,2767.0,8,True,False,Android
4,55.0,5.0,8,6,11,True,457,57,5,2,2,6194.0,2,False,False,Social Media
13,505.0,2.0,7,2,6,True,500,53,2,1,535,24171.0,11,True,False,Writing
2,0.0,0.0,11,6,5,False,431,49,3,1,0,205.0,5,False,False,Browser Extensions
4,92.0,0.0,7,3,5,True,350,38,4,0,0,29809.0,3,False,False,Chrome Extensions
2,198.0,110.0,17,3,5,True,430,59,3,3,304,0.0,5,False,False,Android
28,0.0,17.0,7,0,5,True,407,60,3,1,601,0.0,14,True,False,Marketing
1,132.0,0.0,15,2,5,False,429,51,3,5,585,868.0,3,True,False,Design Tools
7,162.0,0.0,7,1,6,True,400,50,2,2,0,4250.0,7,False,False,Time Tracking
1,20.0,10.0,7,4,5,True,273,52,3,1,27,2624.0,3,True,False,SaaS
1,0.0,0.0,7,4,6,True,261,58,4,1,113,5923.0,0,False,False,Productivity
4,136.0,4.0,15,3,5,False,132,22,3,1,133,0.0,5,True,False,Email
5,79.0,0.0,7,1,6,False,377,57,2,6,0,13152.0,9,False,False,Social Media
1,114.0,115.0,7,2,5,True,286,39,3,1,616,17366.0,4,True,False,Open Source
1,79.0,17.0,7,3,6,False,470,60,3,2,245,92777.0,10,True,False,Productivity
2,0.0,22.0,6,3,6,True,496,25,3,0,274,787.0,5,False,False,Social Network
1,125.0,22.0,1,0,6,True,345,32,3,2,418,1783.0,11,True,False,Emoji
11,44.0,0.0,8,0,7,True,377,54,3,1,884,0.0,11,True,False,Design Tools
12,13.0,0.0,7,5,6,True,342,40,3,1,326,916.0,8,True,False,Android
1,0.0,14.0,20,0,5,False,500,55,3,1,0,1286.0,4,False,False,Education
4,81.0,123.0,6,5,6,True,383,56,3,1,428,2669.0,4,False,False,Vibe coding
19,206.0,8.0,9,5,5,True,377,39,3,2,0,1200.0,2,False,False,Mac
7,85.0,36.0,8,5,6,False,460,48,4,0,631,2587.0,8,False,False,WordPress
35,0.0,4.0,11,0,5,False,294,54,3,1,41203,1832.0,2,True,False,Growth Hacking
8,0.0,26.0,6,3,6,True,264,60,3,1,833,0.0,8,False,False,API
1,111.0,0.0,7,5,5,True,384,60,3,1,0,0.0,6,True,False,Productivity
10,0.0,23.0,7,1,5,False,500,46,4,2,520,5852.0,6,False,False,SaaS
1,392.0,34.0,23,3,5,True,500,47,3,1,441,1847.0,5,True,False,Social Media
14,143.0,141.0,6,5,5,True,356,59,3,0,338,0.0,0,True,False,Cars
12,45.0,37.0,7,3,6,True,439,41,4,1,0,2322.0,6,False,False,SaaS
4,201.0,0.0,8,1,6,True,337,49,3,1,189,0.0,4,False,False,Mac
24,65.0,125.0,6,1,6,True,341,40,3,3,103,2845.0,7,False,False,Android
1,158.0,44.0,14,0,5,True,437,17,3,1,80,130956.0,6,False,False,Productivity
1,134.0,7.0,23,3,5,False,500,57,1,6,541,0.0,7,False,False,Streaming Services
4,231.0,31.0,5,2,9,True,118,57,3,2,0,1007.0,2,True,False,Productivity
3,151.0,27.0,19,0,6,True,486,60,3,0,5,97745.0,9,True,False,Marketing
18,36.0,84.0,1,2,5,True,500,54,3,1,278,30353.0,0,True,False,Tech
1,104.0,27.0,23,4,6,True,272,55,3,1,24,0.0,11,True,False,Education
7,99.0,75.0,13,2,6,True,465,54,3,1,81,0.0,6,False,False,Productivity
1,201.0,42.0,7,2,5,True,500,60,3,2,621,5563.0,9,False,False,Customer Communication
11,476.0,20.0,22,6,5,True,500,60,3,1,0,2359.0,7,True,False,Android
222,30.0,0.0,6,1,5,True,500,23,3,1,378,3265.0,7,True,False,Productivity
21,176.0,9.0,6,3,8,True,500,39,3,1,0,542.0,7,True,False,Artificial Intelligence
1,182.0,21.0,8,5,2,False,429,46,4,1,560,632.0,7,False,False,Hiring
6,120.0,58.0,7,3,6,True,395,60,3,5,454,0.0,9,False,False,Productivity
1,0.0,32.0,7,0,6,True,250,60,3,5,0,0.0,6,False,False,Mac
1,1.0,27.0,7,4,6,True,237,51,3,1,0,0.0,9,False,False,Productivity
1,14.0,99.0,7,2,6,True,92,23,3,3,0,2202.0,11,True,False,Streaming Services
11,104.0,0.0,19,4,6,False,468,56,3,4,105,2357.0,4,False,False,Health & Fitness
1,45.0,9.0,7,3,6,False,266,53,3,1,597,9224.0,14,False,False,Artificial Intelligence
4,199.0,0.0,12,5,6,True,116,57,4,1,46,651.0,7,True,False,Analytics
1,114.0,14.0,7,6,3,True,466,59,3,3,1623,0.0,7,False,False,Android
3,78.0,5.0,16,2,5,True,377,46,3,2,433,2798.0,12,False,False,Hiring
10,92.0,18.0,12,5,6,False,285,52,5,1,0,0.0,4,False,False,Privacy
11,371.0,23.0,0,1,5,False,140,46,2,1,376,37416.0,6,False,False,Productivity
17,173.0,0.0,7,3,5,True,141,55,3,2,124,3047.0,0,False,False,Productivity
9,86.0,37.0,7,4,6,True,334,54,4,2,965,160874.0,7,False,False,Streaming Services
1,0.0,6.0,6,6,5,False,500,51,1,1,436,209.0,5,False,False,Artificial Intelligence
12,79.0,13.0,7,3,5,True,141,53,3,3,9,2117.0,7,True,False,Artificial Intelligence
13,295.0,0.0,8,5,6,False,418,56,8,4,0,10429.0,7,False,False,Vibe coding
64,65.0,8.0,8,3,8,True,184,60,3,1,208,0.0,10,False,False,Email
27,110.0,21.0,7,4,2,True,412,53,3,2,0,2218.0,8,True,False,iOS
16,349.0,9.0,6,3,5,True,206,51,4,5,0,5372.0,3,False,False,Web App
1,137.0,5.0,7,3,5,True,108,35,2,1,241,27938.0,1,False,False,iOS
12,72.0,0.0,19,5,7,True,329,50,2,1,0,1849.0,6,True,False,eBook Reader
4,114.0,21.0,7,1,6,True,345,44,8,1,258,2838.0,9,False,False,Mac
5,155.0,0.0,7,5,5,True,222,52,2,1,0,0.0,8,False,False,Open Source
14,44.0,8.0,7,5,5,True,227,47,1,3,81,0.0,7,False,False,Browser Extensions
1,69.0,0.0,19,3,6,False,475,55,3,1,191,449.0,4,False,False,Design Tools
18,45.0,3.0,6,4,5,False,281,33,4,0,325,4082.0,10,False,False,Sales
8,229.0,30.0,23,3,6,True,461,55,3,1,374,2539.0,9,True,False,Venture Capital
172,56.0,27.0,22,1,1,True,192,55,3,1,0,0.0,8,False,False,API
1,214.0,5.0,14,4,6,True,431,55,3,2,0,1040.0,12,False,False,Open Source
4,173.0,10.0,10,6,6,True,500,52,3,1,0,6078.0,5,True,False,Tech
3,138.0,118.0,23,4,5,False,464,59,3,0,282,1735.0,6,True,False,Android
9,155.0,11.0,7,5,7,True,414,60,9,1,266,0.0,7,True,False,Artificial Intelligence
90,90.0,0.0,15,6,5,True,448,60,3,1,476,134908.0,6,False,False,iOS
1,89.0,2.0,15,3,5,True,372,50,4,3,611,27562.0,6,True,False,Retro Games
14,29.0,0.0,6,0,6,True,226,59,2,3,402,0.0,8,False,False,Browser Extensions
1,19.0,16.0,8,6,6,True,53,54,3,3,157,155131.0,7,True,False,Email
1,57.0,0.0,6,5,5,True,215,50,3,2,0,4172.0,4,True,False,Sales
1,94.0,0.0,6,3,5,False,378,58,3,4,397,0.0,7,True,False,Design Tools
4,35.0,1.0,7,0,6,True,487,27,3,2,344,0.0,9,False,False,Crypto
3,102.0,44.0,6,4,5,True,374,60,4,1,2258,670.0,12,False,False,Productivity
5,19.0,27.0,6,1,6,False,328,39,2,6,16,2389.0,4,False,False,Couples
