votesCount,commentsCount,launch_hour,weekday,month,year,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic,hunter_prev_launches,hunter_prev_avg_votes,maker_prev_launches,maker_prev_avg_votes,is_synthetic
123.0,6.0,7,4,1,2023,False,183,57,3,1,1232.0,1877.0,4,False,False,Other,0,0.0,0,0.0,True
11.0,0.0,7,3,7,2024,False,178,53,4,0,1181.0,2971.0,3,True,True,Design Tools,0,0.0,130,0.0,True
607.0,0.0,7,4,6,2026,False,71,34,3,2,2334.0,3619.0,6,True,False,Productivity,2,0.0,22,421.9,True
119.0,25.0,7,3,5,2026,True,265,60,3,1,5.0,2154.0,4,True,False,Android,0,0.0,0,1.4,True
103.0,8.0,21,2,5,2026,True,493,36,3,1,732.0,1251.0,7,False,False,iOS,0,0.0,0,0.0,False
209.0,40.0,7,4,7,2026,False,50,46,3,3,619.0,5241.0,6,True,False,Developer Tools,0,0.0,18,1.9,True
126.0,0.0,7,4,7,2023,True,63,46,3,3,1945.0,971.0,2,False,False,Other,0,0.0,0,0.0,True
28.0,0.0,7,6,7,2023,False,57,55,3,1,120.0,1400.0,4,False,False,Other,0,0.0,0,0.0,True
106.0,2.0,7,4,4,2023,False,231,49,3,1,835.0,3741.0,6,True,True,Chrome Extensions,0,0.0,8,184.9,True
28.0,0.0,7,4,1,2023,False,310,52,3,1,1855.0,10.0,6,False,True,API,0,0.0,0,0.0,True
51.0,80.0,4,1,6,2023,True,239,14,3,1,5.0,631.0,3,True,False,Mac,0,0.0,28,0.5,True
114.0,2.0,8,4,7,2023,True,225,52,1,2,5.0,4816.0,4,False,False,Other,0,0.9,5,0.0,True
83.0,0.0,7,3,5,2024,True,53,37,3,1,5.0,735.0,5,False,True,API,0,0.0,0,1.9,True
127.0,40.0,7,5,3,2023,False,156,40,3,1,5.0,5365.0,4,True,True,Web App,0,0.0,10,2.4,True
8.0,0.0,15,1,4,2023,False,500,51,3,1,936.0,227.0,5,False,False,Web App,0,0.0,18,187.1,True
510.0,61.0,7,2,6,2026,False,76,59,3,1,310828.0,28236.0,9,True,False,API,0,0.0,12,195.4,True
161.0,0.0,7,1,7,2026,False,52,37,3,1,2642.0,3530.0,6,True,False,Open Source,0,0.0,6,2.4,True
582.0,14.0,7,3,6,2023,True,43,60,3,1,5.0,3040.0,3,True,False,Other,9,0.0,15,1.5,True
124.0,27.0,7,4,7,2026,True,40,57,3,3,1241.0,5127.0,4,False,False,Other,0,0.0,1747,0.2,True
125.0,0.0,7,4,3,2023,True,227,31,3,1,6478.0,10.0,6,False,False,Productivity,0,1.2,26,2.1,True
150.0,28.0,7,4,6,2026,True,48,60,1,1,3066.0,879.0,6,True,False,SaaS,0,0.0,0,362.6,True
749.0,6.0,7,3,12,2023,True,249,36,3,1,736.0,1006.0,9,True,False,Design Tools,0,0.0,9,0.0,True
277.0,12.0,7,6,7,2026,True,64,59,3,1,1241.0,20543.0,8,True,False,Other,0,178.8,1,152.2,True
421.0,90.0,7,6,7,2026,True,50,50,3,3,96.0,675.0,7,False,False,API,0,0.0,0,0.0,False
2.0,0.0,14,3,3,2023,True,254,34,4,1,5.0,1793.0,1,False,True,Developer Tools,0,0.0,0,0.0,True
3.0,0.0,17,3,5,2023,False,275,38,2,0,5.0,2834.0,1,False,True,Design Tools,0,0.0,275,0.0,True
126.0,4.0,7,2,7,2026,True,55,43,3,1,44675.0,949.0,6,False,False,Productivity,0,0.0,1416,0.0,True
272.0,13.0,7,3,7,2026,True,51,50,3,1,2457.0,2991.0,6,True,False,Other,8,0.0,8,485.3,True
405.0,165.0,0,3,6,2026,True,66,40,3,3,5209.0,26032.0,8,True,False,Other,12,123.2,18,467.8,True
119.0,3.0,10,0,7,2023,True,399,39,4,1,939.0,618.0,8,False,True,Marketing,0,0.0,0,3.0,True
3.0,1.0,16,0,3,2023,False,245,34,3,1,547.0,1023.0,2,False,True,Fintech,0,0.0,0,0.0,False
3.0,1.0,9,5,1,2023,False,95,49,1,1,43.0,3311.0,4,False,True,Other,0,0.0,0,0.0,False
350.0,86.0,7,3,7,2026,True,57,57,3,3,18.0,2054.0,5,False,False,Other,0,0.0,0,0.0,False
110.0,17.0,7,4,5,2023,True,208,37,1,1,214.0,964.0,4,False,True,Other,0,0.0,0,0.0,False
108.0,65.0,7,6,7,2026,True,52,56,3,3,5.0,1076.0,9,True,False,Productivity,0,0.0,21,1.5,True
1.0,1.0,4,3,7,2023,False,229,60,2,1,5.0,258.0,5,False,True,Design Tools,0,0.4,0,0.0,True
173.0,0.0,7,4,3,2023,True,302,50,1,3,658.0,4678.0,4,False,True,Education,0,0.0,8,0.0,True
224.0,0.0,7,4,7,2026,True,500,48,3,1,250498.0,3003.0,6,False,False,Other,0,0.0,1777,0.0,True
1.0,1.0,9,3,3,2023,False,473,51,3,1,5.0,10.0,3,False,True,Health & Fitness,0,0.0,276,0.0,True
6.0,128.0,7,0,7,2026,True,403,45,3,1,1042.0,369.0,4,False,False,Design Tools,0,0.0,915,200.0,True
3.0,0.0,11,4,5,2023,False,236,44,2,1,139.0,2407.0,2,False,True,Android,0,0.4,0,1.5,True
2.0,1.0,4,3,7,2023,False,38,24,3,1,372.0,1501.0,3,False,True,Design Tools,0,0.0,0,0.0,False
463.0,96.0,7,6,7,2023,False,240,23,3,1,5.0,5574.0,6,False,True,Productivity,0,0.0,2,0.0,True
446.0,58.0,1,4,7,2026,True,500,27,3,2,1105.0,15381.0,8,True,False,Design Tools,0,121.7,20,3.0,True
71.0,1.0,20,3,1,2023,True,229,51,3,1,207.0,435.0,3,True,True,Productivity,0,0.0,0,0.0,False
713.0,43.0,7,2,5,2026,True,59,56,3,3,1921.0,3850.0,6,True,False,Design Tools,0,228.6,0,265.3,True
236.0,15.0,1,2,7,2026,True,204,52,3,1,5.0,186.0,3,True,False,Writing,0,0.0,6,3.5,True
102.0,0.0,13,3,7,2023,False,320,44,4,1,5.0,355.0,6,False,True,Developer Tools,0,0.0,0,188.7,True
150.0,27.0,0,3,6,2026,False,283,56,3,1,1636.0,1085.0,2,False,False,Developer Tools,0,0.0,0,0.0,False
91.0,9.0,7,4,7,2023,True,175,59,3,1,5.0,2148.0,4,False,True,Marketing,0,0.0,0,0.0,True
128.0,12.0,7,4,7,2026,False,308,42,3,1,2704.0,2731.0,6,True,False,Fintech,0,0.0,0,201.1,True
158.0,4.0,7,3,7,2026,True,33,38,3,1,2018.0,624.0,8,True,False,Mac,0,0.0,12,1.8,True
7.0,0.0,10,5,3,2023,True,241,31,3,1,5.0,805.0,3,False,True,Analytics,0,0.0,14,1.5,True
138.0,1.0,7,3,3,2023,False,241,43,2,1,5.0,894.0,6,False,True,Android,0,0.0,0,0.0,True
6.0,0.0,16,6,3,2023,True,232,56,4,1,2237.0,2172.0,4,False,True,Design Tools,0,1.9,32,2.2,True
389.0,56.0,2,3,4,2026,False,324,58,3,1,7045.0,16299.0,5,True,False,Other,15,465.8,15,465.8,False
14.0,1.0,12,3,7,2023,False,146,39,2,0,2692.0,1147.0,1,False,True,Chrome Extensions,0,0.0,0,0.0,True
1.0,0.0,17,4,3,2023,False,260,59,2,0,5.0,2589.0,1,True,True,Android,0,0.0,891,0.4,True
134.0,33.0,7,3,7,2026,False,46,46,3,2,12.0,1428.0,5,False,True,Other,0,0.0,0,0.0,False
258.0,22.0,1,2,11,2026,True,50,59,3,1,1278.0,2009.0,8,False,False,Productivity,0,116.7,0,298.9,True
21.0,0.0,17,3,3,2023,False,250,27,4,1,5.0,4568.0,3,True,True,Hiring,0,1.9,343,0.0,True
123.0,5.0,7,6,5,2026,True,200,30,3,1,2319.0,1415.0,6,True,False,Other,0,0.0,15,6.2,True
92.0,14.0,7,1,3,2023,True,214,25,2,1,250.0,190.0,2,False,True,Artificial Intelligence,0,0.0,0,0.0,False
1.0,1.0,7,3,5,2023,True,282,47,2,1,5.0,1558.0,4,True,True,Other,0,0.0,9,0.0,True
105.0,94.0,1,1,7,2026,True,65,59,3,1,63774.0,10.0,9,False,False,Mac,0,0.0,0,160.5,True
1.0,1.0,12,3,7,2023,False,100,41,3,0,101.0,3106.0,2,False,False,Productivity,0,0.0,0,0.0,False
102.0,11.0,7,6,7,2026,True,68,24,3,1,5895.0,813.0,9,False,False,Open Source,0,0.0,19,1.0,True
115.0,18.0,4,6,5,2026,True,492,44,3,1,137.0,334.0,5,True,False,Health & Fitness,0,0.0,0,0.0,False
203.0,44.0,7,2,5,2026,True,40,60,3,1,5.0,8394.0,7,True,False,Productivity,0,0.0,6,41.0,True
261.0,9.0,7,2,5,2023,True,57,42,3,1,5.0,30439.0,4,True,False,Productivity,2,0.0,18,0.0,True
1.0,0.0,13,5,3,2023,False,230,46,1,1,5.0,1789.0,3,True,True,Design Tools,0,0.0,37,1.3,True
75.0,0.0,7,0,3,2023,False,104,25,3,1,137315.0,4756.0,2,True,True,Developer Tools,0,0.0,327,0.0,True
121.0,5.0,7,5,5,2024,True,205,55,1,1,300954.0,8113.0,5,True,False,API,0,2.1,13,2.1,True
200.0,4.0,7,3,6,2023,True,68,58,3,1,5.0,2706.0,3,False,False,Productivity,0,0.0,4,2.5,True
3.0,1.0,0,1,3,2023,False,192,19,3,1,237.0,6473.0,5,True,True,Android,0,0.0,0,0.0,False
19.0,0.0,7,3,7,2023,False,244,57,2,1,5.0,583.0,5,True,True,Analytics,0,0.1,1,0.0,True
12.0,3.0,7,6,6,2026,False,56,56,3,2,146.0,386.0,8,False,False,Other,0,0.0,0,0.0,False
64.0,0.0,7,1,5,2023,True,36,60,4,1,46069.0,1559.0,2,False,False,Design Tools,0,0.0,0,0.0,True
8.0,0.0,16,4,5,2023,True,193,54,4,1,218.0,710.0,5,False,True,Android,0,0.0,0,0.0,False
151.0,0.0,7,1,7,2023,True,380,50,3,1,1306.0,558.0,4,False,False,iOS,0,0.0,25,1.0,True
267.0,102.0,7,6,10,2026,True,62,59,3,3,53171.0,15188.0,6,True,False,Productivity,0,0.0,0,214.4,True
218.0,67.0,7,6,6,2026,True,342,46,3,2,122.0,3179.0,6,True,False,Productivity,0,4.4,3,372.3,True
182.0,50.0,7,2,6,2026,True,56,55,3,3,2503.0,387.0,6,True,False,Productivity,0,1.1,3789,179.4,True
14.0,0.0,7,5,7,2026,True,267,30,3,1,5.0,301.0,4,False,False,Other,0,0.0,0,221.9,True
147.0,2.0,21,4,5,2023,False,237,42,3,1,3878.0,1750.0,6,True,False,Design Tools,0,0.0,1,2.7,True
97.0,26.0,8,4,5,2026,True,488,52,3,1,596.0,6991.0,8,True,False,Other,0,111.6,0,378.3,True
89.0,76.0,7,4,8,2026,True,299,42,3,1,6180.0,890.0,8,True,False,Design Tools,0,0.0,17,369.3,True
8.0,4.0,7,6,7,2026,False,41,41,3,3,418.0,1517.0,6,False,False,Other,0,0.0,0,0.0,False
2.0,0.0,16,4,7,2023,False,179,24,3,1,462.0,527.0,3,False,True,Fintech,0,0.0,0,0.0,False
12.0,1.0,3,4,1,2023,False,115,21,3,2,15430.0,416.0,1,False,False,Developer Tools,0,0.0,82,285.5121951219512,False
13.0,1.0,2,3,3,2023,False,239,44,1,0,2591.0,2568.0,2,False,True,Marketing,0,0.0,16,1.6,True
134.0,34.0,7,0,5,2026,True,53,44,3,3,5.0,845.0,6,True,False,Design Tools,0,0.0,7,0.0,True
676.0,64.0,0,0,7,2026,True,34,46,3,3,2965.0,14622.0,6,True,False,Other,0,0.0,19,336.3,True
444.0,64.0,1,1,10,2023,True,244,41,3,1,271.0,395.0,3,True,False,Open Source,0,0.0,0,0.0,False
6.0,18.0,7,6,3,2023,False,272,22,1,1,69022.0,3993.0,7,False,False,Other,0,0.0,0,224.8,True
176.0,0.0,0,3,6,2026,True,54,60,3,1,1449.0,10182.0,6,True,False,Productivity,0,171.1,34,0.0,True
262.0,36.0,7,4,6,2026,True,61,50,3,1,1633.0,3106.0,5,True,False,Productivity,0,1.1,36,211.3,True
63.0,3.0,12,5,5,2023,True,227,32,3,0,63.0,2917.0,11,True,False,Artificial Intelligence,2,4.5,0,0.0,False
230.0,65.0,7,4,7,2026,True,50,29,1,1,663.0,5036.0,6,False,False,Other,0,1.8,12,0.0,True
2.0,1.0,10,3,7,2023,False,188,59,3,1,605.0,1095.0,4,False,True,Productivity,2,3.5,2,3.5,False
396.0,5.0,7,4,5,2026,False,72,53,3,1,1583.0,176.0,7,True,False,Artificial Intelligence,0,119.2,16,0.0,True
16.0,40.0,7,4,5,2023,True,254,27,1,1,5.0,1160.0,4,False,False,Mac,0,0.0,0,1.5,True
102.0,12.0,7,4,7,2023,True,39,60,3,1,5.0,863.0,4,False,False,Open Source,0,0.0,0,222.9,True
127.0,44.0,7,5,6,2023,True,287,32,3,1,3554.0,4390.0,6,True,False,Analytics,0,0.0,17,1.0,True
369.0,0.0,7,4,7,2023,True,344,59,3,1,27713.0,3246.0,3,True,True,Other,0,0.0,1337,0.0,True
150.0,35.0,7,3,7,2023,True,257,57,3,4,247935.0,344.0,3,False,False,Productivity,0,0.0,1635,217.451376146789,False
98.0,0.0,11,6,5,2023,True,262,34,3,1,3633.0,2396.0,2,False,True,Productivity,0,0.0,0,0.9,True
144.0,60.0,7,1,6,2023,True,447,35,3,1,371.0,2633.0,5,True,False,Design Tools,0,0.0,18,164.4,True
199.0,49.0,7,3,7,2026,True,64,59,3,3,5.0,4709.0,6,True,False,Design Tools,7,0.0,2,340.1,True
144.0,8.0,7,4,7,2026,True,187,41,3,1,1223.0,2057.0,5,True,False,Email,0,0.0,109,1.1,True
129.0,169.0,7,6,7,2023,False,42,41,3,2,3132.0,11196.0,8,True,False,API,0,0.0,1314,4.4,True
135.0,0.0,7,4,5,2026,True,322,34,3,1,5.0,572.0,5,False,False,Hiring,0,0.0,0,0.0,True
1.0,3.0,7,4,3,2023,True,233,55,3,1,872.0,1374.0,2,False,True,Design Tools,0,0.0,326,0.0,True
247.0,17.0,7,3,7,2026,True,357,32,3,4,5.0,11441.0,9,True,False,Health & Fitness,45,0.0,0,0.0,True
22.0,0.0,20,0,5,2023,False,315,26,3,1,5.0,6012.0,4,True,True,Other,0,0.0,2,194.6,True
12.0,1.0,7,5,1,2023,False,254,37,2,1,63585.0,2259.0,1,False,True,Other,0,0.0,0,0.3,True
30.0,11.0,7,6,6,2026,True,48,48,3,1,43.0,7908.0,8,True,False,Other,0,0.0,0,0.0,False
120.0,10.0,7,4,6,2026,False,44,44,3,2,132.0,4950.0,4,False,True,Developer Tools,0,0.0,0,0.0,False
124.0,6.0,7,4,7,2023,False,416,51,3,3,3365.0,966.0,6,True,False,Mac,0,2.4,3,0.0,True
575.0,179.0,7,2,7,2025,True,71,59,3,1,173712.0,743.0,7,True,False,Artificial Intelligence,0,0.0,0,0.0,True
17.0,1.0,7,0,3,2023,False,233,31,3,0,5.0,651.0,4,False,True,Design Tools,0,0.0,13,2.6,True
124.0,2.0,7,6,7,2023,True,60,58,3,1,788.0,503.0,5,False,False,Productivity,0,0.0,0,0.0,True
171.0,1.0,7,4,7,2023,True,242,47,2,1,224962.0,877.0,4,False,False,Other,0,0.0,0,0.0,True
117.0,3.0,7,3,5,2026,True,37,32,3,1,5.0,5285.0,4,True,False,Other,0,0.0,0,3.8,True
268.0,12.0,7,4,7,2026,True,62,56,3,3,5.0,11142.0,6,True,False,Other,0,0.0,16,0.1,True
79.0,2.0,21,1,7,2023,False,252,30,2,2,385.0,4317.0,5,False,False,Productivity,0,0.0,0,0.0,True
2.0,1.0,5,4,7,2023,False,247,58,1,1,256.0,1026.0,2,False,True,SaaS,0,0.0,0,0.0,False
14.0,7.0,7,5,7,2026,True,44,44,3,1,190.0,194.0,4,False,False,Other,0,0.0,0,0.0,False
5.0,1.0,6,4,5,2026,False,239,38,3,1,212818.0,125.0,3,False,True,Web App,0,0.0,19,0.0,True
165.0,51.0,7,4,5,2023,True,250,27,4,1,39.0,207.0,4,True,False,Design Tools,0,0.0,0,0.0,False
23.0,15.0,7,1,3,2023,False,173,53,3,1,49854.0,824.0,6,False,True,Productivity,0,0.0,1,3.0,True
205.0,38.0,7,2,7,2026,True,46,57,3,0,5.0,14238.0,7,True,False,Other,0,0.0,11,3.1,True
8.0,0.0,7,3,5,2023,True,247,50,3,3,1679.0,1369.0,6,False,True,SaaS,0,0.0,0,0.2,True
18.0,0.0,7,3,5,2023,False,247,34,2,1,608.0,1449.0,3,False,True,Other,0,0.0,0,0.0,True
11.0,0.0,7,4,5,2023,False,268,56,4,1,131.0,2044.0,1,False,True,Other,0,0.0,0,0.4,True
115.0,18.0,7,3,7,2026,True,272,24,1,1,5.0,4477.0,5,True,False,Productivity,0,37.8,3,372.1,True
8.0,1.0,9,5,5,2023,False,237,48,3,3,3223.0,1818.0,1,False,True,Other,0,0.0,5,2.2,True
76.0,148.0,0,6,7,2026,False,209,40,3,1,358278.0,938.0,8,True,False,Analytics,0,0.0,13,2.7,True
10.0,0.0,7,4,7,2023,False,187,46,3,0,3797.0,2095.0,5,False,True,Productivity,0,0.0,0,0.0,True
241.0,16.0,7,2,7,2023,True,72,36,3,3,66987.0,32012.0,5,False,False,Health & Fitness,4,0.0,0,0.5,True
186.0,0.0,7,5,5,2026,True,35,36,3,1,2320.0,679.0,4,False,False,Mac,0,0.0,8,442.5,True
7.0,0.0,9,5,5,2023,False,280,57,3,1,362.0,723.0,1,False,True,Other,0,0.0,0,0.0,True
125.0,3.0,7,4,7,2023,True,236,25,3,1,635.0,1279.0,8,False,False,iOS,0,1.7,0,0.0,True
173.0,13.0,7,3,7,2023,True,251,50,3,3,5.0,2073.0,6,False,False,Productivity,0,0.0,1313,0.0,True
107.0,16.0,0,4,6,2026,True,448,41,3,1,19.0,2648.0,6,True,False,Chrome Extensions,0,0.0,0,0.0,False
4.0,1.0,8,5,1,2023,False,151,46,3,1,192.0,3148.0,3,False,True,Design Tools,0,0.0,0,0.0,False
1.0,1.0,5,5,7,2023,True,263,42,1,1,2539.0,1159.0,2,False,True,Other,0,0.0,0,0.0,True
87.0,0.0,7,4,3,2023,True,267,26,5,1,85.0,5558.0,3,False,False,Developer Tools,0,0.0,250,0.0,True
1.0,1.0,3,4,3,2023,False,225,49,3,3,648.0,2903.0,1,True,True,API,0,0.0,5,0.0,True
150.0,5.0,7,4,7,2023,True,234,50,5,1,5.0,109.0,6,False,False,Other,0,0.0,1896,0.0,True
74.0,2.0,15,5,5,2023,False,253,49,3,1,415048.0,568.0,3,False,False,Android,0,2.2,12,2.4,True
17.0,0.0,10,3,5,2023,True,263,44,3,1,5.0,978.0,2,False,True,Other,0,0.0,4,1.4,True
136.0,0.0,0,4,5,2024,False,86,35,3,3,5.0,2341.0,4,True,False,API,0,0.0,0,3.6,True
214.0,0.0,7,6,7,2023,False,199,42,3,3,126018.0,1979.0,3,False,True,Other,0,0.0,14,4.2,True
16.0,2.0,4,3,3,2023,False,243,55,2,1,2764.0,755.0,6,False,True,Productivity,0,0.0,5,0.0,True
134.0,0.0,7,4,7,2024,True,418,48,3,1,5.0,822.0,6,True,True,Other,0,0.0,4,0.2,True
217.0,39.0,10,1,7,2023,True,79,25,3,3,5.0,1226.0,4,False,False,Productivity,0,0.0,10,2.1,True
108.0,3.0,7,4,7,2023,True,64,5,3,1,5.0,2034.0,4,True,True,Design Tools,0,0.0,79,0.0,True
362.0,12.0,7,3,7,2026,True,500,53,3,3,5455.0,534.0,4,True,False,Other,4,0.0,20,4.7,True
3.0,1.0,23,4,1,2023,False,144,46,3,0,568.0,838.0,3,False,False,Health & Fitness,0,0.0,0,0.0,False
130.0,4.0,0,5,6,2026,True,155,53,3,1,318.0,1933.0,3,False,False,Artificial Intelligence,0,0.0,0,0.0,False
966.0,4.0,7,4,5,2026,True,56,50,3,1,5.0,4168.0,6,False,False,Design Tools,0,0.8,21,1.8,True
122.0,15.0,0,0,6,2026,True,171,55,3,1,688.0,1162.0,3,False,False,Other,0,0.0,0,0.0,False
12.0,5.0,7,1,7,2023,True,159,24,1,5,805.0,10.0,4,False,True,Health & Fitness,0,1.3,0,1.1,True
67.0,2.0,10,3,7,2023,True,253,44,3,1,5.0,2413.0,4,False,True,Other,0,0.0,0,0.0,False
89.0,6.0,7,1,5,2023,True,157,40,3,3,4058.0,104.0,6,False,False,Other,0,0.0,8,0.0,True
196.0,10.0,7,1,7,2026,True,49,54,3,1,5.0,992.0,4,False,False,API,0,0.0,0,0.0,True
137.0,8.0,7,5,5,2023,True,255,58,3,1,214.0,7423.0,3,False,False,Open Source,7,206.0,0,0.0,False
115.0,0.0,7,3,5,2023,False,50,58,4,1,5.0,1486.0,5,False,False,Android,0,0.3,7,4.3,True
103.0,157.0,7,0,7,2023,True,490,25,3,10,5.0,767.0,4,True,True,API,0,0.0,23,0.0,True
147.0,41.0,7,3,7,2026,False,59,59,3,2,5.0,547.0,7,True,False,Developer Tools,0,0.0,0,0.0,False
1.0,0.0,8,4,5,2023,False,171,46,3,1,2724.0,1093.0,9,False,True,Productivity,0,1.4,29,2.3,True
114.0,9.0,7,0,7,2023,False,52,37,3,1,2869.0,434.0,5,False,False,Fintech,0,0.0,3,0.0,True
51.0,65.0,7,1,6,2023,False,247,55,2,1,218574.0,28.0,4,False,False,Other,0,0.0,15,1.6,True
94.0,0.0,7,4,7,2026,True,425,30,3,1,1648.0,452.0,8,False,False,Other,0,0.0,876,0.7,True
225.0,52.0,7,0,7,2026,False,46,37,3,1,2372.0,11240.0,7,True,False,Other,0,0.0,15,220.1,True
285.0,116.0,7,4,7,2026,False,47,41,3,1,5.0,2192.0,6,False,False,Other,0,0.0,2,2.7,True
127.0,1.0,3,3,3,2023,True,68,20,5,1,5.0,659.0,1,False,True,Android,0,0.0,0,0.0,True
11.0,0.0,17,4,7,2023,False,282,36,3,1,5.0,3399.0,2,False,True,Design Tools,0,2.2,815,0.0,True
19.0,0.0,16,3,7,2023,False,229,50,2,1,5.0,824.0,1,True,False,Analytics,0,0.0,2,0.5,True
173.0,127.0,1,1,7,2026,False,53,47,3,1,570065.0,5069.0,5,True,False,Other,0,121.8,7,0.2,True
340.0,79.0,7,2,7,2026,True,32,32,3,2,126.0,3481.0,6,True,False,Design Tools,0,0.0,0,0.0,False
785.0,123.0,13,1,5,2023,False,231,38,3,1,27022.0,1726.0,9,False,False,SaaS,0,0.0,1590,5.0,True
64.0,0.0,7,1,5,2023,False,260,27,3,1,152029.0,2628.0,3,False,True,API,0,3.0,5,0.0,True
6.0,0.0,8,3,5,2023,False,221,47,1,1,5.0,4690.0,3,False,True,Artificial Intelligence,0,0.0,0,0.0,True
124.0,3.0,7,5,7,2023,False,257,60,3,1,5.0,744.0,4,False,True,Writing,0,1.4,702,210.6,True
11.0,0.0,16,0,7,2023,True,222,27,1,1,5.0,1157.0,2,True,True,Developer Tools,0,0.0,4,183.7,True
84.0,4.0,7,4,5,2023,False,212,32,3,1,1921.0,10.0,0,True,False,Artificial Intelligence,0,2.7,0,207.5,True
223.0,60.0,7,5,5,2023,True,163,50,3,3,129380.0,493.0,4,False,False,Other,0,0.0,852,186.33098591549296,False
226.0,56.0,7,6,6,2026,True,60,49,3,1,5.0,12720.0,6,True,False,Mac,7,0.0,22,216.8,True
22.0,0.0,16,4,7,2023,False,229,60,3,1,5.0,3030.0,5,True,True,Other,0,0.0,4,191.7,True
5.0,3.0,8,4,5,2023,False,123,18,3,1,51.0,1483.0,7,False,True,Other,0,0.0,0,0.0,False
15.0,2.0,14,4,5,2023,False,236,26,3,1,5288.0,1993.0,8,False,True,Productivity,0,0.0,30,0.0,True
9.0,0.0,8,3,1,2023,True,250,32,2,1,5.0,1468.0,2,True,True,Health & Fitness,0,3.9,19,2.1,True
460.0,115.0,7,6,7,2023,True,418,31,3,1,1844.0,688.0,5,True,False,Other,6,0.0,0,265.1,True
98.0,3.0,0,3,7,2023,True,255,37,3,1,325714.0,1763.0,5,False,False,Design Tools,0,0.0,7,5.2,True
21.0,0.0,7,3,3,2023,True,231,43,1,1,710.0,814.0,2,False,True,Design Tools,0,0.0,5,3.5,True
577.0,189.0,7,2,7,2026,True,246,54,3,1,778.0,298.0,6,True,False,Productivity,0,0.0,0,0.0,True
1.0,0.0,14,5,7,2023,False,150,27,1,0,5.0,1164.0,3,False,True,Android,0,0.0,0,3.1,True
132.0,18.0,7,2,7,2026,False,44,44,3,3,1287.0,659.0,7,False,True,API,0,0.0,0,0.0,False
4.0,0.0,7,4,5,2023,False,233,38,3,1,1414.0,1262.0,3,False,True,Productivity,0,0.0,436,0.0,True
73.0,7.0,7,1,5,2023,False,270,36,3,1,5.0,2814.0,4,False,False,Web App,0,0.0,0,0.0,True
2.0,1.0,7,5,1,2023,False,207,21,2,1,238.0,1266.0,1,False,True,Other,0,0.0,0,0.0,False
4.0,1.0,7,3,7,2023,False,217,60,3,1,5.0,205.0,11,False,True,Other,0,0.2,0,0.4,True
662.0,48.0,1,6,6,2026,True,232,22,3,1,5221.0,353.0,8,False,False,Other,0,0.0,4,4.7,True
105.0,63.0,7,6,9,2026,True,45,38,3,1,877.0,2504.0,5,True,False,SaaS,10,0.0,9,4.3,True
72.0,40.0,7,0,6,2026,False,68,41,3,1,5.0,14919.0,7,True,False,Marketing,4,0.0,5,0.8,True
111.0,24.0,7,0,7,2026,True,22,55,3,3,5.0,2879.0,7,False,False,Other,0,0.0,37,1.8,True
14.0,0.0,7,0,5,2023,True,253,49,5,17,5.0,824.0,4,True,False,Artificial Intelligence,0,0.0,0,0.0,True
226.0,18.0,7,5,7,2026,True,410,54,3,1,1251.0,1024.0,5,False,False,Mac,0,0.0,0,0.0,True
121.0,74.0,7,2,7,2026,True,39,47,3,2,3161.0,267.0,7,False,False,Productivity,0,0.0,0,2.1,True
4.0,1.0,7,3,7,2023,False,262,56,3,2,5.0,348.0,3,False,True,Open Source,0,0.0,4,2.9,True
1.0,0.0,7,5,7,2023,True,238,54,3,1,1403.0,1582.0,1,True,True,SaaS,0,0.0,1183,1.4,True
239.0,4.0,7,4,7,2026,False,54,43,3,1,3664.0,1911.0,6,False,False,Open Source,0,0.0,0,0.0,True
102.0,29.0,7,6,6,2026,True,52,57,3,3,221906.0,971.0,6,True,False,Other,0,0.0,608,456.4,True
237.0,74.0,0,6,5,2026,False,50,31,3,1,5.0,5041.0,7,True,False,Productivity,0,0.0,9,0.0,True
235.0,84.0,7,0,6,2026,True,77,29,3,3,2420.0,21517.0,8,False,False,Productivity,0,0.0,13,224.1,True
195.0,0.0,7,4,7,2026,True,40,57,3,1,5.0,874.0,4,True,False,Health & Fitness,0,0.0,0,0.0,True
210.0,68.0,7,2,7,2026,False,451,27,3,1,477.0,681.0,7,False,False,Other,0,0.0,0,0.7,True
143.0,50.0,7,6,1,2023,True,67,56,3,1,809.0,228.0,5,True,False,API,1,0.0,0,4.2,True
126.0,22.0,7,4,7,2026,True,56,58,3,3,2113.0,2206.0,7,False,False,Open Source,0,0.0,894,179.2,True
80.0,2.0,7,1,3,2023,True,254,38,3,1,490.0,1317.0,3,False,True,Mac,0,0.0,0,0.0,False
154.0,0.0,7,6,5,2026,True,364,30,3,1,1099.0,4320.0,6,True,False,API,0,0.0,0,0.3,True
9.0,83.0,12,1,3,2023,True,61,44,4,2,2227.0,1046.0,7,False,False,Marketing,0,0.0,16,3.3,True
211.0,18.0,1,4,6,2026,False,56,60,3,1,5.0,6457.0,6,True,False,Productivity,1,0.0,1046,312.8,True
148.0,0.0,7,6,3,2023,False,234,60,2,1,5.0,2550.0,6,True,True,Productivity,0,0.0,8,0.0,True
134.0,8.0,16,2,10,2019,False,179,33,3,1,251.0,3017.0,4,False,False,Productivity,0,0.0,0,0.0,False
26.0,74.0,7,2,10,2023,False,37,22,3,1,2624.0,5655.0,6,True,False,Productivity,0,0.0,9,3.6,True
