votesCount,commentsCount,launch_hour,weekday,month,year,is_featured,description_length,tagline_length,topic_count,maker_count,maker_total_followers,hunter_followers_count,media_count,has_video,self_launched,primary_topic,hunter_prev_launches,hunter_prev_avg_votes,maker_prev_launches,maker_prev_avg_votes,is_synthetic,SUCCESS,total_social_reach,log_social_reach,log_maker_followers,log_hunter_followers,log_description_length,log_tagline_length,log_media_count,sin_hour,cos_hour,is_weekend,launch_window,has_video_int,media_x_video,self_launched_int,log_hunter_prev_launches,log_hunter_prev_avg_votes,log_maker_prev_launches,log_maker_prev_avg_votes,primary_topic_grouped
153.0,12.0,7,6,7,2023,True,49,35,3,1,2055.0,32095.0,5,True,False,Other,5,0.0,1066,305.1,True,1,34150.0,10.438547147147077,7.628517626575055,10.376486690761663,3.912023005428146,3.58351893845611,1.791759469228055,0.9659258262890683,-0.25881904510252063,1,morning,1,5,0,1.791759469228055,0.0,6.9726062513017535,5.723911845951367,Other
18.0,21.0,7,5,7,2026,False,58,58,3,2,31.0,472.0,8,True,False,Other,0,0.0,0,0.0,False,0,503.0,6.222576268071369,3.4657359027997265,6.159095388491933,4.07753744390572,4.07753744390572,2.1972245773362196,0.9659258262890683,-0.25881904510252063,1,morning,1,8,0,0.0,0.0,0.0,0.0,Other
12.0,2.0,7,4,5,2023,False,278,45,3,3,275099.0,1232.0,1,True,True,Productivity,0,2.6,841,0.4,True,0,276331.0,12.52935832034721,12.524889946912666,7.117205503164344,5.631211781821365,3.828641396489095,0.6931471805599453,0.9659258262890683,-0.25881904510252063,0,morning,1,1,1,0.0,1.2809338454620642,6.7357800142423265,0.33647223662121295,Productivity
14.0,0.0,19,1,7,2023,False,266,55,1,1,5.0,1768.0,2,False,True,Android,0,0.6,4,0.0,True,0,1773.0,7.480992162869525,1.791759469228055,7.478169694159785,5.58724865840025,4.02535169073515,1.0986122886681098,-0.9659258262890684,0.2588190451025203,0,evening,0,0,1,0.0,0.4700036292457355,1.6094379124341003,0.0,Android
440.0,35.0,7,6,6,2026,True,57,48,3,1,3050.0,13646.0,5,True,False,Other,0,71.8,2,477.7,True,1,16696.0,9.722984341548957,8.02322468471667,9.521274996238114,4.060443010546419,3.8918202981106265,1.791759469228055,0.9659258262890683,-0.25881904510252063,1,morning,1,5,0,0.0,4.28771595520264,1.0986122886681098,6.171074096398463,Other
93.0,0.0,0,3,5,2023,True,59,35,3,1,5.0,1854.0,6,True,False,Developer Tools,0,0.0,0,0.0,True,0,1859.0,7.528331766707247,1.791759469228055,7.5256399750415355,4.0943445622221,3.58351893845611,1.9459101490553132,0.0,1.0,0,late_night,1,6,0,0.0,0.0,0.0,0.0,Developer Tools
46.0,9.0,13,2,3,2025,False,465,43,3,1,20.0,2538.0,4,True,False,Design Tools,0,0.0,0,0.0,False,0,2558.0,7.847371836159788,3.044522437723423,7.839525581704678,6.144185634125646,3.784189633918261,1.6094379124341003,-0.2588190451025208,-0.9659258262890683,0,afternoon,1,4,0,0.0,0.0,0.0,0.0,Design Tools
12.0,0.0,7,0,5,2023,False,254,56,3,1,2172.0,1361.0,9,False,False,Developer Tools,0,0.0,242,0.0,True,0,3533.0,8.170185652879642,7.6838639802564295,7.216709486709457,5.541263545158426,4.04305126783455,2.302585092994046,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,5.493061443340548,0.0,Developer Tools
16.0,2.0,15,3,3,2023,False,230,38,2,1,1468.0,488.0,1,True,True,Education,0,0.0,0,0.0,True,0,1956.0,7.579167967396076,7.292337176173877,6.192362489474872,5.442417710521793,3.6635616461296463,0.6931471805599453,-0.7071067811865471,-0.7071067811865479,0,afternoon,1,1,1,0.0,0.0,0.0,0.0,Education
117.0,6.0,7,1,5,2023,True,237,46,4,1,41605.0,2944.0,6,False,True,Other,0,0.0,0,1.6,True,1,44549.0,10.704367432898955,10.635999666618329,7.987864096085687,5.472270673671475,3.8501476017100584,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.9555114450274363,Other
251.0,91.0,7,4,7,2026,False,60,45,3,1,2718.0,471.0,5,True,False,Productivity,0,0.0,682,0.0,True,1,3189.0,8.06777619577889,7.908019444632471,6.156978985585555,4.110873864173311,3.828641396489095,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,1,5,0,0.0,0.0,6.52649485957079,0.0,Productivity
597.0,113.0,0,3,5,2026,True,471,48,3,1,285.0,4152.0,5,True,False,Marketing,0,0.0,0,0.0,False,1,4437.0,8.39795910349254,5.655991810819852,8.331586243630754,6.156978985585555,3.8918202981106265,1.791759469228055,0.0,1.0,0,late_night,1,5,0,0.0,0.0,0.0,0.0,Marketing
143.0,28.0,7,2,7,2026,False,43,43,3,1,83.0,2249.0,6,True,False,Productivity,0,0.0,0,0.0,False,1,2332.0,7.75491027202143,4.430816798843313,7.718685495198466,3.784189633918261,3.784189633918261,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,0.0,Productivity
111.0,16.0,8,4,1,2023,True,227,41,3,1,623.0,1504.0,4,False,True,Social Media,0,0.0,0,0.0,False,1,2127.0,7.662937850461535,6.436150368369428,7.316548177182976,5.429345628954441,3.7376696182833684,1.6094379124341003,0.8660254037844387,-0.49999999999999983,0,morning,0,0,1,0.0,0.0,0.0,0.0,Other
1.0,0.0,7,5,3,2023,True,214,36,1,1,518.0,1896.0,2,False,True,Other,0,0.0,0,4.4,True,0,2414.0,7.789454566086673,6.251903883165888,7.5480289699350145,5.3706380281276624,3.6109179126442243,1.0986122886681098,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,0.0,1.6863989535702288,Other
16.0,0.0,12,6,7,2023,False,259,11,3,1,1790.0,1263.0,3,False,True,Education,0,0.0,3,4.3,True,0,3053.0,8.024207485778577,7.490529402060711,7.142036574706803,5.560681631015528,2.4849066497880004,1.3862943611198906,1.2246467991473532e-16,-1.0,1,afternoon,0,0,1,0.0,0.0,1.3862943611198906,1.667706820558076,Education
2.0,0.0,5,4,5,2023,False,250,25,1,1,5.0,1016.0,1,False,True,Other,0,0.0,0,0.0,False,0,1021.0,6.92951677076365,1.791759469228055,6.92461239604856,5.5254529391317835,3.258096538021482,0.6931471805599453,0.9659258262890683,0.25881904510252074,0,late_night,0,0,1,0.0,0.0,0.0,0.0,Other
3.0,5.0,19,5,3,2023,True,260,60,3,1,26.0,1944.0,1,False,True,Marketing,0,0.0,1825,3.2,True,0,1970.0,7.58629630715272,3.295836866004329,7.573017256052546,5.564520407322694,4.110873864173311,0.6931471805599453,-0.9659258262890684,0.2588190451025203,1,evening,0,0,1,0.0,0.0,7.509883061154913,1.4350845252893227,Marketing
18.0,0.0,22,3,7,2023,False,240,60,2,0,299.0,961.0,12,False,True,Productivity,0,0.4,0,0.0,True,0,1260.0,7.13966033596492,5.703782474656201,6.8690144506657065,5.484796933490655,4.110873864173311,2.5649493574615367,-0.5000000000000004,0.8660254037844384,0,evening,0,0,1,0.0,0.33647223662121295,0.0,0.0,Productivity
86.0,10.0,8,6,5,2023,True,256,36,3,1,659.0,2811.0,4,False,True,Other,0,0.0,0,0.0,False,0,3470.0,8.152198015861787,6.492239835020471,7.941651252930556,5.54907608489522,3.6109179126442243,1.6094379124341003,0.8660254037844387,-0.49999999999999983,1,morning,0,0,1,0.0,0.0,0.0,0.0,Other
296.0,17.0,9,0,12,2026,True,51,33,3,2,4060.0,836.0,6,False,False,Fintech,0,0.0,16,0.0,True,1,4896.0,8.496378051702317,8.309184527686298,6.729824070489475,3.9512437185814275,3.5263605246161616,1.9459101490553132,0.7071067811865476,-0.7071067811865475,0,morning,0,0,0,0.0,0.0,2.833213344056216,0.0,Other
115.0,128.0,7,4,5,2026,True,466,60,3,5,5.0,1469.0,4,False,True,Other,0,0.0,12,0.0,True,1,1474.0,7.29641326877392,1.791759469228055,7.293017679772782,6.1463292576688975,4.110873864173311,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,2.5649493574615367,0.0,Other
103.0,11.0,0,4,6,2026,True,444,54,3,1,138.0,2398.0,10,False,False,iOS,0,0.0,0,0.0,False,0,2536.0,7.838737559599282,4.9344739331306915,7.782807262839695,6.09807428216624,4.007333185232471,2.3978952727983707,0.0,1.0,0,late_night,0,0,0,0.0,0.0,0.0,0.0,Other
113.0,13.0,7,6,7,2026,True,58,58,3,3,198.0,194.0,5,True,True,Other,0,0.0,0,0.0,False,1,392.0,5.973809611869261,5.293304824724492,5.272999558563747,4.07753744390572,4.07753744390572,1.791759469228055,0.9659258262890683,-0.25881904510252063,1,morning,1,5,1,0.0,0.0,0.0,0.0,Other
143.0,20.0,7,3,6,2026,True,227,49,3,3,250.0,6752.0,8,False,False,Design Tools,0,0.0,25,3.8,True,1,7002.0,8.854093907655518,5.5254529391317835,8.817742129574842,5.429345628954441,3.912023005428146,2.1972245773362196,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,3.258096538021482,1.5686159179138452,Design Tools
91.0,1.0,7,3,5,2023,True,51,42,2,1,31109.0,2867.0,11,False,False,Other,0,0.0,1950,4.6,True,0,33976.0,10.433439104100595,10.345284589891683,7.961370201719511,3.9512437185814275,3.7612001156935624,2.4849066497880004,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,7.576097340623111,1.7227665977411035,Other
209.0,79.0,7,3,5,2025,True,241,29,3,1,373540.0,31.0,5,True,False,Other,0,0.0,1820,201.3,True,1,373571.0,12.830866036061389,12.830783049953483,3.4657359027997265,5.488937726156687,3.4011973816621555,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,1,5,0,0.0,0.0,7.507141079727608,5.3097517441737,Other
18.0,2.0,9,4,3,2023,False,207,57,3,1,815.0,2017.0,6,False,True,Other,0,2.0,10,0.0,True,0,2832.0,7.949091499830517,6.704414354964107,7.609862200913554,5.337538079701318,4.060443010546419,1.9459101490553132,0.7071067811865476,-0.7071067811865475,0,morning,0,0,1,0.0,1.0986122886681098,2.3978952727983707,0.0,Other
14.0,0.0,13,6,5,2023,False,200,32,3,1,3069.0,2295.0,2,True,False,Productivity,0,0.0,18,0.9,True,0,5364.0,8.587651655064798,8.029432840581244,7.738923757439457,5.303304908059076,3.4965075614664802,1.0986122886681098,-0.2588190451025208,-0.9659258262890683,1,afternoon,1,2,0,0.0,0.0,2.9444389791664403,0.6418538861723948,Productivity
11.0,0.0,9,3,5,2023,True,335,35,1,3,242829.0,3376.0,6,False,True,Other,0,0.0,5,1.2,True,0,246205.0,12.41392386286608,12.40011688901911,8.124743020385568,5.817111159963204,3.58351893845611,1.9459101490553132,0.7071067811865476,-0.7071067811865475,0,morning,0,0,1,0.0,0.0,1.791759469228055,0.7884573603642702,Other
529.0,62.0,7,6,7,2026,False,50,49,3,1,1775.0,10456.0,6,True,False,Productivity,0,119.6,17,204.3,True,1,12231.0,9.411810747608898,7.4821189235521155,9.25502688959859,3.9318256327243257,3.912023005428146,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,1,6,0,0.0,4.792479284293085,2.8903717578961645,5.324472324024888,Productivity
149.0,6.0,7,4,6,2026,True,189,47,3,1,3545.0,3970.0,6,False,False,Artificial Intelligence,0,0.0,10,191.4,True,1,7515.0,8.924789360533357,8.173575486634153,8.286773231131251,5.247024072160486,3.871201010907891,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,2.3978952727983707,5.259576538231606,Artificial Intelligence
190.0,33.0,7,6,7,2026,True,58,42,3,1,41038.0,9909.0,6,False,False,API,0,0.0,6,0.2,True,1,50947.0,10.83856078370965,10.62227811307605,9.201299627324033,4.07753744390572,3.7612001156935624,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,0,0,0,0.0,0.0,1.9459101490553132,0.18232155679395465,API
74.0,2.0,7,6,7,2026,False,259,28,3,1,653.0,1355.0,6,True,False,Productivity,0,0.0,0,1.5,True,0,2008.0,7.605392364814935,6.483107351457199,7.212294468500341,5.560681631015528,3.367295829986474,1.9459101490553132,0.9659258262890683,-0.25881904510252063,1,morning,1,6,0,0.0,0.0,0.0,0.9162907318741551,Productivity
94.0,0.0,7,0,5,2026,True,356,34,3,1,2981.0,3802.0,5,False,False,Developer Tools,0,0.0,0,0.0,True,0,6783.0,8.822322177471738,8.000349495324684,8.24354550792826,5.877735781779639,3.5553480614894135,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,Developer Tools
57.0,0.0,7,1,7,2023,True,60,50,3,4,3602.0,1930.0,4,False,False,Artificial Intelligence,0,0.0,398,3.4,True,0,5532.0,8.618485442898109,8.189522110748094,7.565793282428515,4.110873864173311,3.9318256327243257,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,5.988961416889864,1.4816045409242156,Artificial Intelligence
333.0,16.0,7,0,6,2026,True,49,48,3,2,1278.0,11473.0,4,False,False,Other,1,0.0,13,0.0,True,1,12751.0,9.453443401029997,7.153833801578843,9.347838885161817,3.912023005428146,3.8918202981106265,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.6931471805599453,0.0,2.6390573296152584,0.0,Other
371.0,85.0,7,2,7,2026,True,43,43,3,2,8.0,1436.0,7,True,False,Productivity,0,0.0,0,0.0,False,1,1444.0,7.275864600546533,2.1972245773362196,7.270312886079025,3.784189633918261,3.784189633918261,2.0794415416798357,0.9659258262890683,-0.25881904510252063,0,morning,1,7,0,0.0,0.0,0.0,0.0,Productivity
181.0,18.0,7,1,6,2023,True,365,30,3,1,5476.0,548.0,6,True,False,Artificial Intelligence,0,0.0,16,1.3,True,1,6024.0,8.703672758358856,8.608312784783722,6.3080984415095305,5.902633333401366,3.4339872044851463,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,2.833213344056216,0.832909122935104,Artificial Intelligence
20.0,0.0,7,1,5,2026,False,227,57,3,3,1514.0,2294.0,1,False,True,Other,0,0.0,0,0.0,True,0,3808.0,8.245121966478605,7.323170717943469,7.738488122494646,5.429345628954441,4.060443010546419,0.6931471805599453,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,Other
1.0,0.0,12,4,1,2023,False,237,58,3,1,2455.0,649.0,0,False,True,Other,0,0.8,0,0.0,True,0,3104.0,8.040768994367578,7.806289289267033,6.476972362889683,5.472270673671475,4.07753744390572,0.0,1.2246467991473532e-16,-1.0,0,afternoon,0,0,1,0.0,0.5877866649021191,0.0,0.0,Other
76.0,40.0,7,6,5,2026,True,500,48,3,1,5.0,5612.0,8,True,False,Productivity,0,0.0,0,417.7,True,0,5617.0,8.633731007664188,1.791759469228055,8.6328406149422,6.2166061010848646,3.8918202981106265,2.1972245773362196,0.9659258262890683,-0.25881904510252063,1,morning,1,8,0,0.0,0.0,0.0,6.037154673025098,Productivity
353.0,0.0,7,6,5,2026,True,63,37,3,1,5.0,1786.0,4,False,False,Other,0,0.0,0,207.6,True,1,1791.0,7.491087593534876,1.791759469228055,7.488293515159428,4.1588830833596715,3.6375861597263857,1.6094379124341003,0.9659258262890683,-0.25881904510252063,1,morning,0,0,0,0.0,0.0,0.0,5.340418542566672,Other
123.0,2.0,11,3,5,2023,False,210,49,3,1,5.0,15.0,6,True,False,Other,0,0.0,0,0.0,True,1,20.0,3.044522437723423,1.791759469228055,2.772588722239781,5.351858133476067,3.912023005428146,1.9459101490553132,0.258819045102521,-0.9659258262890682,0,morning,1,6,0,0.0,0.0,0.0,0.0,Other
151.0,14.0,0,2,6,2026,True,185,44,3,1,568.0,2731.0,4,True,False,Other,0,0.0,0,0.0,False,1,3299.0,8.101677747454572,6.343880434126331,7.912789220690681,5.225746673713202,3.8066624897703196,1.6094379124341003,0.0,1.0,0,late_night,1,4,0,0.0,0.0,0.0,0.0,Other
90.0,8.0,7,0,3,2023,True,192,31,1,1,59.0,285.0,3,False,True,Artificial Intelligence,0,0.0,0,0.0,False,0,344.0,5.84354441703136,4.0943445622221,5.655991810819852,5.262690188904886,3.4657359027997265,1.3862943611198906,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,0.0,0.0,Artificial Intelligence
130.0,56.0,0,4,6,2026,True,72,60,3,3,485996.0,9534.0,6,True,False,Other,22,419.2,17,309.6,True,1,495530.0,13.1133851938628,13.093957730024073,9.16272451803452,4.290459441148391,4.110873864173311,1.9459101490553132,0.0,1.0,0,late_night,1,6,0,3.1354942159291497,6.0407307884109,2.8903717578961645,5.738505910714586,Other
121.0,127.0,7,1,7,2026,True,54,49,3,1,5.0,830.0,6,False,False,Other,3,0.0,0,238.3,True,1,835.0,6.728628613084702,1.791759469228055,6.7226297948554485,4.007333185232471,3.912023005428146,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,1.3862943611198906,0.0,0.0,5.477717994914328,Other
7.0,49.0,7,0,6,2023,False,72,29,3,3,272324.0,521.0,5,True,False,API,0,0.0,0,35.8,True,0,272845.0,12.516662812437282,12.514751484950645,6.257667587882639,4.290459441148391,3.4011973816621555,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,1,5,0,0.0,0.0,0.0,3.6054978451748854,API
4.0,1.0,15,5,5,2023,False,250,54,3,1,649.0,2379.0,4,True,True,Design Tools,0,0.0,0,0.0,False,0,3028.0,8.015987811027237,6.476972362889683,7.77485576666552,5.5254529391317835,4.007333185232471,1.6094379124341003,-0.7071067811865471,-0.7071067811865479,1,afternoon,1,4,1,0.0,0.0,0.0,0.0,Design Tools
10.0,0.0,13,4,5,2023,False,239,33,4,1,509.0,1399.0,3,False,True,Artificial Intelligence,0,0.0,1,0.0,True,0,1908.0,7.554334823725748,6.234410725718371,7.24422751560335,5.480638923341991,3.5263605246161616,1.3862943611198906,-0.2588190451025208,-0.9659258262890683,0,afternoon,0,0,1,0.0,0.0,0.6931471805599453,0.0,Artificial Intelligence
2.0,0.0,22,3,7,2023,False,228,60,3,1,78.0,1356.0,9,False,True,Other,0,0.0,0,0.0,False,0,1434.0,7.268920128193722,4.3694478524670215,7.213031659834869,5.43372200355424,4.110873864173311,2.302585092994046,-0.5000000000000004,0.8660254037844384,0,evening,0,0,1,0.0,0.0,0.0,0.0,Other
203.0,13.0,7,0,5,2026,False,54,57,3,3,3215.0,2744.0,6,True,False,Other,0,0.0,0,260.1,True,1,5959.0,8.692825760059396,8.075893630298857,7.917536353943631,4.007333185232471,4.060443010546419,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,5.5649034757050835,Other
528.0,4.0,7,4,5,2026,False,158,27,3,1,811.0,5263.0,6,True,False,Productivity,0,0.0,0,2.5,True,1,6074.0,8.711937268208748,6.699500340161678,8.568646473005153,5.0689042022202315,3.332204510175204,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,1,6,0,0.0,0.0,0.0,1.252762968495368,Productivity
150.0,0.0,7,4,9,2026,True,377,58,3,1,5.0,4135.0,4,True,False,Other,0,0.0,8,0.0,True,1,4140.0,8.328692583545568,1.791759469228055,8.327484416188264,5.934894195619588,4.07753744390572,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,0,0.0,0.0,2.1972245773362196,0.0,Other
489.0,11.0,7,2,7,2026,True,40,32,3,1,3168.0,8769.0,4,False,False,Chrome Extensions,3,228.4,16,54.8,True,1,11937.0,9.387481868728596,8.06117135969092,9.079092085366229,3.713572066704308,3.4965075614664802,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,1.3862943611198906,5.435467204695271,2.833213344056216,4.021773869387265,Chrome Extensions
93.0,0.0,7,1,5,2024,False,288,30,3,1,5.0,1342.0,6,False,False,Other,0,0.0,0,4.4,True,0,1347.0,7.206377291472252,1.791759469228055,7.202661196523238,5.666426688112432,3.4339872044851463,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,1.6863989535702288,Other
14.0,0.0,7,0,5,2023,False,218,26,3,1,2037.0,2006.0,2,False,True,Health & Fitness,0,0.0,420,1.0,True,0,4043.0,8.304989580140361,7.61972421378267,7.604396348796338,5.389071729816501,3.295836866004329,1.0986122886681098,0.9659258262890683,-0.25881904510252063,0,morning,0,0,1,0.0,0.0,6.042632833682381,0.6931471805599453,Health & Fitness
1.0,0.0,14,3,5,2023,True,224,34,1,1,1898.0,1178.0,2,True,True,Other,0,0.0,446,0.3,True,0,3076.0,8.031710375322042,7.549082710812286,7.072421900537371,5.41610040220442,3.5553480614894135,1.0986122886681098,-0.4999999999999998,-0.8660254037844388,0,afternoon,1,2,1,0.0,0.0,6.102558594613569,0.26236426446749106,Other
296.0,58.0,0,4,5,2026,True,191,35,3,1,4281.0,12047.0,6,True,False,Marketing,5,410.4,5,410.4,False,1,16328.0,9.70069794710231,8.362175469149628,9.396653950039674,5.2574953720277815,3.58351893845611,1.9459101490553132,0.0,1.0,0,late_night,1,6,0,1.791759469228055,6.019565977218857,1.791759469228055,6.019565977218857,Marketing
15.0,0.0,7,6,3,2023,False,251,39,3,1,3323.0,1033.0,1,False,True,Analytics,0,0.0,2716,0.0,True,0,4356.0,8.379539026117442,8.10892415597534,6.9411900550683745,5.529429087511423,3.6888794541139363,0.6931471805599453,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,7.907283609426348,0.0,Other
177.0,27.0,7,0,6,2026,True,60,60,3,3,2382.0,6591.0,8,False,False,API,0,0.0,0,0.0,False,1,8973.0,9.102086786535928,7.776115477098742,8.793612071589308,4.110873864173311,4.110873864173311,2.1972245773362196,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,0.0,0.0,API
5.0,1.0,2,5,5,2023,False,127,30,3,1,5.0,660.0,4,False,True,Open Source,0,0.0,0,0.0,False,0,665.0,6.501289670540389,1.791759469228055,6.493753839851686,4.852030263919617,3.4339872044851463,1.6094379124341003,0.49999999999999994,0.8660254037844387,1,late_night,0,0,1,0.0,0.0,0.0,0.0,Open Source
697.0,23.0,1,4,5,2026,False,260,60,3,1,2780.0,6704.0,4,True,False,Open Source,0,0.0,1,311.1,True,1,9484.0,9.157466882369114,7.930565854233965,8.81060879571578,5.564520407322694,4.110873864173311,1.6094379124341003,0.25881904510252074,0.9659258262890683,0,late_night,1,4,0,0.0,0.0,0.6931471805599453,5.743323649276734,Open Source
15.0,1.0,4,4,6,2026,False,361,41,3,1,30.0,387.0,7,True,False,iOS,0,0.0,0,0.0,False,0,417.0,6.035481432524756,3.4339872044851463,5.961005339623274,5.8916442118257715,3.7376696182833684,2.0794415416798357,0.8660254037844386,0.5000000000000001,0,late_night,1,7,0,0.0,0.0,0.0,0.0,Other
813.0,55.0,7,0,7,2023,True,75,24,3,3,5.0,1112.0,5,False,False,Marketing,0,0.0,17,2.4,True,1,1117.0,7.0192966537150445,1.791759469228055,7.014814351275545,4.330733340286331,3.2188758248682006,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,2.8903717578961645,1.2237754316221157,Marketing
18.0,0.0,9,3,5,2023,False,244,22,1,1,47532.0,1910.0,1,False,True,Productivity,0,0.0,2,7.0,True,0,49442.0,10.808575769902289,10.769179485646914,7.555381944240273,5.501258210544727,3.1354942159291497,0.6931471805599453,0.7071067811865476,-0.7071067811865475,0,morning,0,0,1,0.0,0.0,1.0986122886681098,2.0794415416798357,Productivity
123.0,4.0,1,0,6,2023,False,264,41,3,3,1844.0,753.0,6,True,False,Other,0,0.0,0,0.0,True,1,2597.0,7.862497197230545,7.520234556474628,6.625392368007956,5.579729825986222,3.7376696182833684,1.9459101490553132,0.25881904510252074,0.9659258262890683,0,late_night,1,6,0,0.0,0.0,0.0,0.0,Other
10.0,2.0,7,0,7,2023,True,270,41,3,3,5.0,1175.0,4,True,True,Writing,0,0.0,23,0.0,True,0,1180.0,7.074116816197362,1.791759469228055,7.069874128458572,5.602118820879701,3.7376696182833684,1.6094379124341003,0.9659258262890683,-0.25881904510252063,0,morning,1,4,1,0.0,0.0,3.1780538303479458,0.0,Other
9.0,0.0,5,4,1,2023,False,134,56,3,1,1109.0,547.0,4,False,False,Design Tools,0,0.0,0,0.0,True,0,1656.0,7.4127640174265625,7.01211529430638,6.306275286948016,4.90527477843843,4.04305126783455,1.6094379124341003,0.9659258262890683,0.25881904510252074,0,late_night,0,0,0,0.0,0.0,0.0,0.0,Design Tools
8.0,0.0,10,0,3,2023,False,203,33,3,1,5.0,335.0,4,False,True,Design Tools,0,0.0,1473,0.8,True,0,340.0,5.831882477283517,1.791759469228055,5.817111159963204,5.318119993844216,3.5263605246161616,1.6094379124341003,0.49999999999999994,-0.8660254037844387,0,morning,0,0,1,0.0,0.0,7.295735072749282,0.5877866649021191,Design Tools
78.0,4.0,8,3,7,2023,True,55,28,3,1,2067.0,693.0,6,True,False,Design Tools,0,0.0,16,206.2,True,0,2760.0,7.923348211930154,7.63433723562832,6.542471960506805,4.02535169073515,3.367295829986474,1.9459101490553132,0.8660254037844387,-0.49999999999999983,0,morning,1,6,0,0.0,0.0,2.833213344056216,5.333684510385328,Design Tools
636.0,37.0,7,4,5,2023,True,63,48,3,3,311.0,4739.0,8,False,False,Productivity,7,0.0,0,2.0,True,1,5050.0,8.527341522468053,5.7430031878094825,8.463792414689122,4.1588830833596715,3.8918202981106265,2.1972245773362196,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,2.0794415416798357,0.0,0.0,1.0986122886681098,Productivity
13.0,1.0,23,4,7,2023,False,227,50,3,5,410809.0,945.0,2,False,False,Other,0,0.0,2728,198.0733137829912,False,0,411754.0,12.92818379125699,12.925886099486123,6.852242569051878,5.429345628954441,3.9318256327243257,1.0986122886681098,-0.25881904510252157,0.9659258262890681,0,evening,0,0,0,0.0,0.0,7.911690520708339,5.293673167847639,Other
147.0,26.0,7,3,10,2026,True,56,31,3,1,2637.0,18708.0,5,False,False,Hiring,22,0.0,0,0.0,True,1,21345.0,9.96861964747391,7.87777633327726,9.836759970485419,4.04305126783455,3.4657359027997265,1.791759469228055,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,3.1354942159291497,0.0,0.0,0.0,Other
144.0,38.0,1,4,5,2026,True,44,45,3,1,5.0,7444.0,6,True,False,Other,0,0.0,0,46.1,True,1,7449.0,8.915969311373605,1.791759469228055,8.915297945118109,3.8066624897703196,3.828641396489095,1.9459101490553132,0.25881904510252074,0.9659258262890683,0,late_night,1,6,0,0.0,0.0,0.0,3.8522730010223722,Other
24.0,0.0,18,3,7,2023,True,262,39,4,1,1733.0,879.0,5,False,True,Other,0,0.0,0,0.0,True,0,2612.0,7.868254265520613,7.458186157340487,6.779921907472252,5.572154032177765,3.6888794541139363,1.791759469228055,-1.0,-1.8369701987210297e-16,0,evening,0,0,1,0.0,0.0,0.0,0.0,Other
227.0,11.0,7,4,3,2026,True,378,21,3,1,5.0,1558.0,6,False,False,Other,0,0.0,6,2.2,True,1,1563.0,7.355001921105257,1.791759469228055,7.351799869057777,5.937536205082426,3.091042453358316,1.9459101490553132,0.9659258262890683,-0.25881904510252063,0,morning,0,0,0,0.0,0.0,1.9459101490553132,1.1631508098056809,Other
28.0,42.0,7,6,5,2023,False,225,42,1,1,5.0,3034.0,4,False,True,Other,0,0.0,0,4.6,True,0,3039.0,8.019612794400267,1.791759469228055,8.017966703493599,5.420534999272286,3.7612001156935624,1.6094379124341003,0.9659258262890683,-0.25881904510252063,1,morning,0,0,1,0.0,0.0,0.0,1.7227665977411035,Other
